FighterId,FirstName,LastName,Nickname,WeightClass,BirthDate,Height,Weight,Reach,Wins,Losses,Draws,NoContests,TechnicalKnockouts,TechnicalKnockoutLosses,Submissions,SubmissionLosses,TitleWins,TitleLosses,TitleDraws,CareerStats.FighterId,CareerStats.FirstName,CareerStats.LastName,CareerStats.SigStrikesLandedPerMinute,CareerStats.SigStrikeAccuracy,CareerStats.TakedownAverage,CareerStats.SubmissionAverage,CareerStats.KnockoutPercentage,CareerStats.TechnicalKnockoutPercentage,CareerStats.DecisionPercentage
140000298,Andrei,Arlovski,The Pitbull,Heavyweight,1979-02-04T00:00:00,75.0,250.0,77.0,31.0,20.0,0.0,2.0,26.0,17.0,7.0,5.0,10.0,5.0,0.0,140000298.0,Andrei,Arlovski,8.6,76.4,1.1,0.6,32.0,32.0,26.2
140000300,Ben,Saunders,Killa B,Welterweight,1983-04-13T00:00:00,74.0,170.0,77.5,22.0,13.0,2.0,0.0,14.0,14.0,12.0,2.0,0.0,0.0,0.0,140000300.0,Ben,Saunders,7.7,77.5,0.5,3.1,12.5,12.5,12.5
140000301,Takashi,Sato,Ten,Welterweight,1990-06-09T00:00:00,70.0,170.0,73.0,16.0,4.0,0.0,0.0,17.0,2.0,5.0,7.0,0.0,2.0,0.0,140000301.0,Takashi,Sato,7.5,58.6,1.3,0.0,15.4,15.4,0.0
140000302,Thomas,Gifford,The Young Lion,Lightweight,1992-07-26T00:00:00,73.0,155.0,75.5,17.0,9.0,0.0,2.0,7.0,7.0,20.0,7.0,0.0,0.0,0.0,140000302.0,Thomas,Gifford,9.5,58.4,1.2,0.0,0.0,0.0,0.0
140000303,Roosevelt,Roberts,The Predator,Lightweight,1994-02-11T00:00:00,74.0,155.0,73.0,10.0,2.0,0.0,1.0,7.0,0.0,12.0,2.0,0.0,0.0,0.0,140000303.0,Roosevelt,Roberts,7.2,75.9,4.2,2.6,0.0,0.0,23.7
140000304,John,Lineker,Hands of Stone,Bantamweight,1990-06-12T00:00:00,63.0,135.0,67.0,34.0,9.0,0.0,0.0,25.0,0.0,10.0,7.0,0.0,0.0,0.0,140000304.0,John,Lineker,12.8,66.7,1.3,1.5,23.2,23.2,19.3
140000305,Ion,Cutelaba,The Hulk,Light Heavyweight,1993-12-14T00:00:00,73.0,206.0,75.0,15.0,6.0,1.0,1.0,19.0,5.0,5.0,5.0,0.0,0.0,0.0,140000305.0,Ion,Cutelaba,12.0,66.2,8.8,0.0,20.1,20.1,10.4
140000306,Alex,Oliveira,Cowboy,Welterweight,1988-02-21T00:00:00,71.0,171.0,76.0,22.0,10.0,1.0,2.0,19.0,2.0,12.0,14.0,0.0,0.0,0.0,140000306.0,Alex,Oliveira,6.8,89.7,5.6,1.3,17.6,17.6,17.6
140000307,Mike,Perry,Platinum,Welterweight,1991-09-15T00:00:00,70.0,170.0,71.0,14.0,8.0,0.0,0.0,17.0,2.0,0.0,2.0,0.0,0.0,0.0,140000307.0,Mike,Perry,10.3,78.8,1.9,0.4,28.1,28.1,21.1
140000308,Dmitrii,Smoliakov,The Lifeguard,Heavyweight,1982-08-05T00:00:00,74.0,262.0,74.0,9.0,3.0,0.0,0.0,10.0,5.0,12.0,2.0,0.0,0.0,0.0,140000308.0,Dmitrii,Smoliakov,3.4,65.7,0.0,0.0,0.0,0.0,0.0
140000309,Jacare,Souza,Jacare,Middleweight,1979-12-07T00:00:00,73.0,186.0,72.0,26.0,10.0,0.0,0.0,12.0,10.0,22.0,2.0,5.0,5.0,2.0,140000309.0,Jacare,Souza,6.0,86.9,6.1,3.2,20.9,20.9,16.7
140000311,Cole,Smith,The Cole Train,Bantamweight,1989-04-05T00:00:00,71.0,135.0,67.0,7.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,140000311.0,Cole,Smith,4.2,54.7,4.0,4.0,0.0,0.0,17.2
140000313,Juan,Adams,The Kraken,Heavyweight,1992-01-16T00:00:00,77.0,266.0,80.0,5.0,3.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,140000313.0,Juan,Adams,10.9,86.0,2.2,0.0,19.3,19.3,0.0
140000315,Kyle,Nelson,The Monster,Featherweight,1991-04-20T00:00:00,71.0,145.0,71.0,13.0,4.0,0.0,0.0,12.0,5.0,10.0,2.0,0.0,0.0,0.0,140000315.0,Kyle,Nelson,8.7,64.5,2.3,4.6,14.0,14.0,0.0
140000317,Kyle,Prepolec,Killshot,Welterweight,1989-08-30T00:00:00,70.0,155.0,70.0,12.0,7.0,0.0,0.0,11.0,0.0,7.0,5.0,0.0,0.0,0.0,140000317.0,Kyle,Prepolec,7.6,53.9,0.0,0.0,0.0,0.0,0.0
140000319,Vince,Morales,Vandetta,Bantamweight,1990-11-12T00:00:00,67.0,136.0,70.0,10.0,5.0,0.0,0.0,12.0,2.0,5.0,5.0,0.0,0.0,0.0,140000319.0,Vince,Morales,10.5,62.5,0.5,0.0,0.0,0.0,20.6
140000321,Andrew,Sanchez,El Dirte,Middleweight,1988-04-08T00:00:00,73.0,185.0,74.0,13.0,6.0,0.0,0.0,11.0,10.0,5.0,0.0,5.0,2.0,0.0,140000321.0,Andrew,Sanchez,10.7,66.2,4.6,0.0,12.5,12.5,32.5
140000322,Marc-Andre,Barriault,Power Bar,Middleweight,1990-02-18T00:00:00,73.0,185.0,74.0,12.0,4.0,0.0,1.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,140000322.0,Marc-Andre,Barriault,12.8,80.4,1.0,0.0,14.0,14.0,0.0
140000323,Walt,Harris,The Big Ticket,Heavyweight,1983-06-10T00:00:00,77.0,264.0,77.0,13.0,10.0,0.0,1.0,20.0,12.0,0.0,2.0,0.0,0.0,0.0,140000323.0,Walt,Harris,7.3,63.9,0.7,0.3,38.6,38.6,0.0
140000324,Serghei,Spivac,Polar Bear,Heavyweight,1995-01-24T00:00:00,75.0,242.0,78.0,13.0,2.0,0.0,0.0,12.0,2.0,14.0,0.0,0.0,0.0,0.0,140000324.0,Serghei,Spivac,9.2,98.0,6.7,0.6,10.3,10.3,20.6
140000325,Merab,Dvalishvili,The Machine,Bantamweight,1991-01-10T00:00:00,66.0,135.0,68.0,13.0,4.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,140000325.0,Merab,Dvalishvili,9.6,88.0,11.4,0.9,0.0,0.0,54.5
140000326,Brad,Katona,Superman,Bantamweight,1991-12-19T00:00:00,66.0,135.0,64.5,9.0,2.0,0.0,0.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,140000326.0,Brad,Katona,7.9,80.2,3.0,0.0,0.0,0.0,28.1
140000328,Shane,Burgos,Hurricane,Featherweight,1991-03-19T00:00:00,71.0,146.0,75.5,13.0,3.0,0.0,0.0,12.0,5.0,12.0,0.0,0.0,0.0,0.0,140000328.0,Shane,Burgos,11.3,83.0,0.6,0.3,19.3,19.3,29.0
140000330,Elias,Theodorou,The Spartan,Middleweight,1988-05-31T00:00:00,73.0,185.0,75.5,17.0,3.0,0.0,0.0,12.0,0.0,5.0,0.0,2.0,0.0,0.0,140000330.0,Elias,Theodorou,10.0,79.4,3.0,0.0,16.3,16.3,48.8
140000331,Al,Iaquinta,Raging,Lightweight,1987-04-30T00:00:00,70.0,155.0,70.0,14.0,6.0,1.0,0.0,11.0,0.0,2.0,7.0,2.0,7.0,0.0,140000331.0,Al,Iaquinta,9.7,64.4,1.5,0.6,29.4,29.4,36.8
140000335,Carlos,Huachin,Perro Malo,Bantamweight,1996-06-06T00:00:00,65.0,135.0,67.0,10.0,5.0,1.0,0.0,12.0,2.0,5.0,0.0,0.0,0.0,0.0,140000335.0,Carlos,Huachin,5.0,33.2,0.0,0.0,0.0,0.0,0.0
140000337,BJ,Penn,The Prodigy,Featherweight,1978-12-13T00:00:00,69.0,155.0,70.0,16.0,14.0,2.0,0.0,11.0,10.0,14.0,2.0,12.0,12.0,2.0,140000337.0,BJ,Penn,6.6,100.3,2.8,1.2,29.0,29.0,14.5
140000338,Clay,Guida,The Carpenter,Lightweight,1981-12-08T00:00:00,67.0,155.0,70.0,36.0,17.0,0.0,0.0,14.0,5.0,22.0,12.0,2.0,2.0,0.0,140000338.0,Clay,Guida,5.8,75.6,8.0,1.6,9.0,9.0,35.0
140000342,Rogerio,Nogueira,Minotouro,Light Heavyweight,1976-06-02T00:00:00,74.0,205.0,75.0,23.0,10.0,0.0,0.0,12.0,10.0,14.0,0.0,0.0,0.0,0.0,140000342.0,Rogerio,Nogueira,5.7,53.7,1.6,2.0,37.4,37.4,32.7
140000343,Ryan,Spann,Superman,Light Heavyweight,1991-08-24T00:00:00,77.0,206.0,79.0,19.0,6.0,0.0,0.0,12.0,7.0,17.0,2.0,2.0,5.0,0.0,140000343.0,Ryan,Spann,8.5,71.7,4.1,4.1,12.4,12.4,12.4
140000346,Laureano,Staropoli,Pepi,Welterweight,1993-02-27T00:00:00,73.0,185.0,71.5,9.0,4.0,0.0,0.0,12.0,2.0,5.0,0.0,0.0,0.0,0.0,140000346.0,Laureano,Staropoli,8.7,55.6,1.9,0.0,0.0,0.0,23.7
140000347,Alexander,Volkanovski,The Great,Featherweight,1988-09-29T00:00:00,66.0,145.0,71.0,22.0,1.0,0.0,0.0,17.0,2.0,7.0,0.0,5.0,0.0,2.0,140000347.0,Alexander,Volkanovski,14.4,89.5,5.0,0.8,20.1,20.1,40.3
140000348,Jared,Cannonier,The Killa Gorilla,Middleweight,1984-03-16T00:00:00,71.0,185.0,77.5,13.0,5.0,0.0,0.0,14.0,5.0,5.0,0.0,0.0,0.0,0.0,140000348.0,Jared,Cannonier,8.8,87.6,0.4,0.0,42.9,42.9,13.3
140000354,Ed,Herman,Short Fuse,Light Heavyweight,1980-10-02T00:00:00,73.0,205.0,77.0,27.0,15.0,0.0,1.0,11.0,7.0,23.0,14.0,0.0,2.0,0.0,140000354.0,Ed,Herman,7.8,94.6,5.0,2.6,14.4,14.4,14.4
140000355,Patrick,Cummins,Durkin,Light Heavyweight,1980-11-16T00:00:00,74.0,205.0,76.5,10.0,7.0,0.0,0.0,10.0,12.0,5.0,2.0,0.0,0.0,0.0,140000355.0,Patrick,Cummins,10.2,90.3,10.7,0.3,27.3,27.3,36.3
140000356,Michael,Trizano,The Lone Wolf,Featherweight,1991-12-31T00:00:00,71.0,146.0,71.0,10.0,1.0,0.0,0.0,5.0,0.0,5.0,2.0,2.0,0.0,0.0,140000356.0,Michael,Trizano,7.7,96.9,0.7,2.1,0.0,0.0,42.1
140000357,Michel,Pereira,Demolidor,Welterweight,1993-10-06T00:00:00,73.0,170.0,73.0,26.0,11.0,0.0,2.0,15.0,2.0,11.0,2.0,0.0,0.0,0.0,140000357.0,Michel,Pereira,10.1,91.0,4.8,1.9,6.1,6.1,12.2
140000358,Charles,Jourdain,Air,Featherweight,1995-11-27T00:00:00,69.0,145.0,69.0,11.0,3.0,1.0,0.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,140000358.0,Charles,Jourdain,11.4,75.3,0.0,1.5,20.6,20.6,0.0
140000361,Davi,Ramos,Tasmanian Devil,Lightweight,1986-11-05T00:00:00,66.0,155.0,70.0,10.0,4.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,140000361.0,Davi,Ramos,6.3,58.3,4.6,1.4,0.0,0.0,11.0
140000362,Austin,Hubbard,Thud,Lightweight,1991-12-22T00:00:00,70.0,156.0,71.0,13.0,5.0,0.0,0.0,10.0,0.0,7.0,5.0,2.0,0.0,0.0,140000362.0,Austin,Hubbard,8.7,88.6,1.9,0.0,0.0,0.0,17.2
140000363,Derrick,Krantz,D-Rock,Welterweight,1988-01-13T00:00:00,70.0,170.0,72.0,24.0,12.0,0.0,0.0,15.0,7.0,17.0,12.0,5.0,7.0,0.0,140000363.0,Derrick,Krantz,4.9,58.5,7.6,1.9,0.0,0.0,0.0
140000366,Antonio,Carlos Junior,Shoeface,Middleweight,1990-03-16T00:00:00,74.0,205.0,79.0,11.0,5.0,0.0,2.0,0.0,2.0,14.0,0.0,2.0,0.0,0.0,140000366.0,Antonio,Carlos Junior,4.6,86.0,8.2,1.9,0.0,0.0,18.2
140000367,Ian,Heinisch,The Hurricane,Middleweight,1988-08-05T00:00:00,71.0,185.0,72.0,14.0,5.0,0.0,0.0,12.0,2.0,5.0,2.0,2.0,2.0,0.0,140000367.0,Ian,Heinisch,7.7,90.7,2.4,1.6,16.3,16.3,16.3
140000369,Kevin,Lee,The Motown Phenom,Lightweight,1992-09-04T00:00:00,69.0,155.0,77.0,18.0,6.0,0.0,0.0,7.0,2.0,12.0,7.0,0.0,2.0,0.0,140000369.0,Kevin,Lee,9.3,79.2,7.7,2.0,12.9,12.9,25.7
140000370,Danilo,Belluardo,Caterpillar,Lightweight,1994-07-21T00:00:00,72.0,155.0,74.5,12.0,5.0,0.0,0.0,14.0,12.0,7.0,0.0,0.0,0.0,0.0,140000370.0,Danilo,Belluardo,3.6,95.6,8.3,0.0,0.0,0.0,0.0
140000371,Devin,Clark,Brown Bear,Light Heavyweight,1990-04-12T00:00:00,72.0,205.0,75.0,12.0,5.0,0.0,0.0,7.0,5.0,2.0,7.0,2.0,0.0,0.0,140000371.0,Devin,Clark,7.9,88.5,6.4,0.3,0.0,0.0,54.5
140000375,Nick,Hein,Sergeant,Lightweight,1984-04-24T00:00:00,66.0,155.0,66.5,14.0,5.0,0.0,0.0,2.0,5.0,10.0,2.0,0.0,0.0,0.0,140000375.0,Nick,Hein,6.3,54.1,2.1,0.0,0.0,0.0,30.9
140000376,Frank,Camacho,The Crank,Lightweight,1989-05-18T00:00:00,70.0,155.0,73.0,22.0,9.0,0.0,0.0,26.0,12.0,5.0,5.0,0.0,0.0,0.0,140000376.0,Frank,Camacho,10.3,81.0,2.8,0.0,7.7,7.7,7.7
140000377,Leonardo,Santos,Nenhum,Lightweight,1980-02-05T00:00:00,72.0,155.0,75.0,18.0,5.0,1.0,0.0,7.0,5.0,14.0,0.0,2.0,0.0,0.0,140000377.0,Leonardo,Santos,6.3,85.3,2.6,0.7,12.9,12.9,19.3
140000378,Stevie,Ray,Braveheart,Lightweight,1990-03-25T00:00:00,70.0,155.0,70.0,23.0,9.0,0.0,0.0,14.0,5.0,12.0,10.0,5.0,2.0,0.0,140000378.0,Stevie,Ray,8.9,69.4,1.8,1.5,14.9,14.9,24.1
140000381,Sergey,Khandozhko,Honda,Welterweight,1992-05-19T00:00:00,73.0,170.0,74.0,27.0,6.0,1.0,0.0,19.0,2.0,11.0,5.0,0.0,0.0,0.0,140000381.0,Sergey,Khandozhko,6.7,103.5,1.2,0.0,0.0,0.0,7.0
140000383,Jo,Sungbin,Korean Falcon,Featherweight,1992-07-17T00:00:00,71.0,145.0,72.0,9.0,2.0,0.0,0.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,140000383.0,Jo,Sungbin,3.3,51.5,2.4,2.4,0.0,0.0,0.0
140000384,Christos,Giagos,The Spartan,Lightweight,1990-01-23T00:00:00,70.0,156.0,71.5,19.0,8.0,0.0,0.0,11.0,2.0,10.0,10.0,2.0,0.0,0.0,140000384.0,Christos,Giagos,7.0,77.7,8.1,1.1,0.0,0.0,17.2
140000385,Makwan,Amirkhani,Mr. Finland,Featherweight,1988-11-08T00:00:00,70.0,146.0,72.0,16.0,6.0,0.0,0.0,2.0,2.0,17.0,2.0,0.0,0.0,0.0,140000385.0,Makwan,Amirkhani,3.3,79.2,8.6,2.7,10.8,10.8,14.0
140000386,Jimi,Manuwa,Poster Boy,Light Heavyweight,1980-02-18T00:00:00,73.0,205.0,79.5,17.0,6.0,0.0,0.0,23.0,12.0,2.0,0.0,0.0,0.0,0.0,140000386.0,Jimi,Manuwa,8.2,83.7,1.3,0.9,20.1,20.1,10.4
140000388,Alexander,Gustafsson,The Mauler,Light Heavyweight,1987-01-15T00:00:00,77.0,240.0,79.0,18.0,7.0,0.0,0.0,17.0,5.0,7.0,7.0,0.0,7.0,0.0,140000388.0,Alexander,Gustafsson,9.6,62.7,3.7,1.0,30.9,30.9,18.5
140000392,Darren,Stewart,The Dentist,Middleweight,1990-12-30T00:00:00,72.0,205.0,74.0,12.0,7.0,0.0,2.0,11.0,0.0,2.0,5.0,0.0,0.0,0.0,140000392.0,Darren,Stewart,7.1,81.4,3.7,0.3,14.7,14.7,14.7
140000395,Ricardo,Lamas,The Bully,Featherweight,1982-05-21T00:00:00,68.0,145.0,71.0,20.0,8.0,0.0,0.0,14.0,12.0,12.0,0.0,0.0,2.0,0.0,140000395.0,Ricardo,Lamas,7.5,73.1,4.4,2.3,27.6,27.6,38.6
140000396,Calvin,Kattar,The Boston Finisher,Featherweight,1988-03-26T00:00:00,71.0,145.0,72.0,22.0,5.0,0.0,0.0,17.0,0.0,5.0,2.0,0.0,0.0,0.0,140000396.0,Calvin,Kattar,12.1,69.0,0.9,0.0,22.9,22.9,11.4
140000400,Tai,Tuivasa,Bam Bam,Heavyweight,1993-03-16T00:00:00,74.0,263.0,75.0,13.0,3.0,0.0,0.0,19.0,2.0,0.0,2.0,0.0,0.0,0.0,140000400.0,Tai,Tuivasa,10.7,81.2,0.0,0.0,48.2,48.2,14.9
140000401,Tony,Ferguson,El Cucuy,Lightweight,1984-02-12T00:00:00,71.0,156.0,76.5,26.0,6.0,0.0,0.0,19.0,2.0,14.0,2.0,5.0,2.0,0.0,140000401.0,Tony,Ferguson,12.3,74.5,1.0,2.7,14.5,14.5,19.3
140000405,Yorgan,De Castro,The Mad Titan,Heavyweight,1986-12-19T00:00:00,72.0,261.0,74.0,6.0,3.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,140000405.0,Yorgan,De Castro,5.9,85.1,0.0,0.0,34.3,34.3,0.0
140000407,Bill,Algeo,Senor Perfecto,Featherweight,1989-06-09T00:00:00,72.0,146.0,73.0,14.0,6.0,0.0,0.0,7.0,0.0,14.0,5.0,10.0,0.0,0.0,140000407.0,Bill,Algeo,15.2,93.3,1.2,0.0,0.0,0.0,11.9
140000410,Jamie,Pickett,The Night Wolf,Middleweight,1988-08-29T00:00:00,74.0,186.0,80.0,11.0,6.0,0.0,0.0,14.0,2.0,0.0,5.0,0.0,0.0,0.0,140000410.0,Jamie,Pickett,6.8,87.7,3.4,0.9,14.0,14.0,0.0
140000411,Punahele,Soriano,Puna,Middleweight,1992-11-22T00:00:00,71.0,185.0,72.5,8.0,1.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,140000411.0,Punahele,Soriano,10.6,77.9,3.8,0.0,34.3,34.3,17.2
140000412,Eric,Spicely,Zebrinha,Middleweight,1986-09-29T00:00:00,73.0,185.0,73.0,12.0,7.0,0.0,0.0,10.0,10.0,14.0,5.0,0.0,0.0,0.0,140000412.0,Eric,Spicely,8.8,69.8,3.1,2.3,0.0,0.0,0.0
140000414,Matt,Wiman,Handsome,Lightweight,1983-09-19T00:00:00,70.0,155.0,68.0,16.0,10.0,0.0,0.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0,140000414.0,Matt,Wiman,7.6,77.3,5.1,3.7,11.9,11.9,29.7
140000417,Alessio,Di Chirico,Manzo,Middleweight,1989-12-12T00:00:00,72.0,185.0,74.0,13.0,5.0,0.0,0.0,14.0,0.0,10.0,2.0,0.0,0.0,0.0,140000417.0,Alessio,Di Chirico,7.9,70.8,3.9,0.0,17.2,17.2,17.2
140000418,Anderson,Dos Santos,Berinja,Featherweight,1985-07-24T00:00:00,65.0,135.0,70.0,21.0,9.0,0.0,0.0,12.0,10.0,19.0,5.0,2.0,0.0,0.0,140000418.0,Anderson,Dos Santos,6.4,48.7,2.3,1.5,0.0,0.0,0.0
140000419,Andre,Ewell,Mr. Highlight,Bantamweight,1988-01-21T00:00:00,68.0,135.0,75.0,17.0,8.0,0.0,0.0,11.0,5.0,10.0,7.0,2.0,0.0,0.0,140000419.0,Andre,Ewell,10.4,65.6,0.6,0.3,0.0,0.0,24.7
140000420,Randy,Brown,Rudeboy,Welterweight,1990-07-08T00:00:00,75.0,171.0,78.0,13.0,4.0,0.0,0.0,14.0,5.0,12.0,2.0,0.0,0.0,0.0,140000420.0,Randy,Brown,8.9,81.1,2.3,1.7,18.2,18.2,18.2
140000421,Chan Sung,Jung,The Korean Zombie,Featherweight,1987-03-17T00:00:00,67.0,146.0,72.0,17.0,6.0,0.0,0.0,14.0,7.0,12.0,0.0,0.0,2.0,0.0,140000421.0,Chan Sung,Jung,9.7,77.4,2.0,1.7,26.9,26.9,10.4
140000422,Victor,Reyna,Kelevra,Welterweight,1986-08-05T00:00:00,71.0,170.0,74.0,11.0,5.0,0.0,1.0,11.0,2.0,2.0,5.0,0.0,0.0,0.0,140000422.0,Victor,Reyna,13.8,98.1,0.0,0.0,0.0,0.0,0.0
140000423,Miguel,Baeza,Caramel Thunder,Welterweight,1992-08-23T00:00:00,74.0,170.0,74.5,10.0,1.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,140000423.0,Miguel,Baeza,12.6,78.8,1.4,2.1,28.1,28.1,14.0
140000424,Miles,Johns,Chapo,Bantamweight,1994-03-30T00:00:00,67.0,136.0,66.0,12.0,1.0,0.0,0.0,10.0,2.0,5.0,0.0,2.0,0.0,0.0,140000424.0,Miles,Johns,9.6,91.6,2.4,0.0,23.7,23.7,23.7
140000426,Michael,Lombardo,The Don,Welterweight,1990-04-03T00:00:00,72.0,170.0,72.0,11.0,2.0,0.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,140000426.0,Michael,Lombardo,3.5,97.1,6.0,0.0,0.0,0.0,0.0
140000428,Zach,Zane,God's Warrior,Featherweight,1989-12-14T00:00:00,70.0,145.0,69.0,14.0,9.0,0.0,0.0,7.0,2.0,15.0,12.0,0.0,0.0,0.0,140000428.0,Zach,Zane,2.1,87.3,0.0,0.0,0.0,0.0,0.0
140000429,Justin,Gonzales,J-Train,Featherweight,1991-04-28T00:00:00,70.0,145.0,72.0,12.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,140000429.0,Justin,Gonzales,10.3,123.5,21.6,0.0,0.0,0.0,0.0
140000431,Alton,Cunningham,The Bo-Man,Light Heavyweight,1993-06-19T00:00:00,74.0,205.0,77.0,7.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,140000431.0,Alton,Cunningham,7.9,117.3,4.0,0.0,0.0,0.0,0.0
140000433,Dequan,Townsend,The Tarantula,Middleweight,1986-05-11T00:00:00,75.0,185.0,79.0,21.0,12.0,0.0,0.0,19.0,5.0,12.0,2.0,0.0,0.0,0.0,140000433.0,Dequan,Townsend,2.9,53.9,0.0,0.0,0.0,0.0,0.0
140000434,Dalcha,Lungiambula,Champion,Middleweight,1987-07-31T00:00:00,68.0,186.0,76.0,11.0,2.0,0.0,0.0,12.0,2.0,2.0,2.0,0.0,0.0,0.0,140000434.0,Dalcha,Lungiambula,4.3,85.0,6.7,0.0,11.9,11.9,11.9
140000435,Jared,Gordon,Flash,Featherweight,1988-09-06T00:00:00,69.0,150.0,68.0,17.0,4.0,0.0,0.0,14.0,10.0,5.0,0.0,0.0,2.0,0.0,140000435.0,Jared,Gordon,13.2,87.1,6.7,0.0,11.3,11.3,29.4
140000437,Vinc,Pichel,From Hell,Lightweight,1982-11-23T00:00:00,70.0,155.0,72.0,13.0,2.0,0.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,140000437.0,Vinc,Pichel,7.6,88.3,9.1,0.8,10.3,10.3,51.5
140000440,Song,Yadong,The Terminator,Bantamweight,1997-12-02T00:00:00,68.0,135.0,67.0,17.0,5.0,1.0,1.0,14.0,2.0,7.0,0.0,0.0,0.0,0.0,140000440.0,Song,Yadong,11.7,74.1,1.2,0.8,12.9,12.9,19.3
140000442,Nohelin,Hernandez,Suave,Bantamweight,1994-03-01T00:00:00,70.0,135.0,71.0,10.0,4.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,140000442.0,Nohelin,Hernandez,3.1,52.7,1.7,0.0,0.0,0.0,0.0
140000443,Gilbert,Melendez,El Nino,Lightweight,1982-04-12T00:00:00,69.0,145.0,73.0,22.0,8.0,0.0,0.0,19.0,0.0,0.0,2.0,15.0,7.0,0.0,140000443.0,Gilbert,Melendez,8.2,51.3,3.9,0.5,41.2,41.2,46.3
140000444,Michael,Chiesa,Maverick,Welterweight,1987-12-07T00:00:00,73.0,170.0,75.5,18.0,5.0,0.0,0.0,0.0,2.0,17.0,10.0,2.0,0.0,0.0,140000444.0,Michael,Chiesa,4.5,87.0,8.6,2.6,0.0,0.0,33.6
140000449,Jonathan,Pearce,JSP,Lightweight,1992-05-01T00:00:00,72.0,146.0,71.0,10.0,4.0,0.0,0.0,12.0,2.0,2.0,5.0,0.0,0.0,0.0,140000449.0,Jonathan,Pearce,13.6,95.9,14.1,1.6,22.1,22.1,0.0
140000450,Maki,Pitolo,Coconut Bombz,Middleweight,1990-11-24T00:00:00,70.0,185.0,75.0,13.0,8.0,0.0,0.0,11.0,5.0,7.0,10.0,2.0,2.0,0.0,140000450.0,Maki,Pitolo,10.0,68.4,5.8,1.3,11.3,11.3,0.0
140000451,Justin,Sumter,The Fort,Middleweight,1989-11-10T00:00:00,74.0,185.0,80.0,7.0,4.0,0.0,0.0,5.0,7.0,7.0,2.0,0.0,0.0,0.0,140000451.0,Justin,Sumter,6.4,74.5,6.8,0.0,0.0,0.0,0.0
140000456,Jesse,Wallace,Jesse,Lightweight,1992-11-17T00:00:00,70.0,155.0,69.5,9.0,3.0,0.0,0.0,5.0,0.0,11.0,2.0,0.0,0.0,0.0,140000456.0,Jesse,Wallace,1.2,44.1,0.0,0.0,0.0,0.0,0.0
140000460,Darren,Elkins,The Damage,Featherweight,1984-05-16T00:00:00,70.0,146.0,71.0,27.0,9.0,0.0,0.0,15.0,7.0,12.0,2.0,0.0,0.0,0.0,140000460.0,Darren,Elkins,8.2,85.4,6.4,2.7,17.2,17.2,42.9
140000461,Ryan,Hall,The Wizard,Featherweight,1985-02-22T00:00:00,70.0,145.0,70.5,8.0,2.0,0.0,0.0,5.0,2.0,7.0,0.0,2.0,0.0,0.0,140000461.0,Ryan,Hall,5.5,95.4,0.7,2.1,0.0,0.0,46.3
140000464,Mike,Rodriguez,Slo Mike,Light Heavyweight,1988-11-28T00:00:00,76.0,205.0,82.5,11.0,6.0,0.0,1.0,14.0,2.0,5.0,7.0,0.0,0.0,0.0,140000464.0,Mike,Rodriguez,11.0,92.4,0.0,0.0,17.2,17.2,0.0
140000466,Cezar,Ferreira,Mutante,Middleweight,1985-02-15T00:00:00,73.0,205.0,78.0,14.0,9.0,0.0,0.0,10.0,10.0,10.0,0.0,2.0,0.0,0.0,140000466.0,Cezar,Ferreira,4.5,86.4,6.4,1.1,0.0,0.0,44.1
140000467,Marvin,Vettori,The Italian Dream,Middleweight,1993-09-20T00:00:00,72.0,185.0,74.0,17.0,5.0,1.0,0.0,5.0,0.0,14.0,0.0,0.0,2.0,0.0,140000467.0,Marvin,Vettori,9.2,81.3,5.3,1.6,0.0,0.0,33.6
140000468,Wellington,Turman,The Prodigy,Middleweight,1996-07-22T00:00:00,72.0,185.0,72.0,16.0,5.0,0.0,0.0,10.0,5.0,11.0,0.0,0.0,0.0,0.0,140000468.0,Wellington,Turman,5.8,78.1,5.5,1.8,0.0,0.0,11.3
140000470,Urijah,Faber,The California Kid,Bantamweight,1979-05-14T00:00:00,66.0,135.0,67.0,35.0,11.0,0.0,0.0,15.0,10.0,26.0,0.0,22.0,12.0,0.0,140000470.0,Urijah,Faber,6.3,62.9,3.7,2.0,10.1,10.1,16.8
